686, 2.0085929461
687, 2.0068291492
688, 2.0066066695
689, 2.0054403253
690, 2.0045562450
691, 2.0060144196
692, 2.0065143458
693, 2.0077700260
694, 2.0089094814
695, 2.0105136947
696, 2.0112889397
697, 2.0109529592
698, 2.0090440507
699, 2.0104207033
700, 2.0120140611
701, 2.0110481664
702, 2.0083803937
703, 2.0055911906
704, 2.0059311528
705, 2.0072408917
706, 2.0069372542
707, 2.0071181755
708, 2.0081815772
709, 2.0065780867
710, 2.0040321937
711, 2.0042448645
712, 2.0038609878
713, 2.0054243546
714, 2.0049461239
715, 2.0030049447
716, 2.0016654843
717, 2.0001639044
718, 1.9992976170
719, 2.0001209249
720, 1.9977528932
721, 1.9984338759
722, 1.9970051687
723, 1.9977523631
724, 1.9987993983
725, 1.9991091391
726, 1.9985218696
727, 1.9963026819
728, 1.9943543702
729, 1.9945308579
730, 1.9956668773
731, 1.9972191164
732, 1.9984603456
733, 1.9994999502
734, 2.0010346567
735, 1.9999168636
736, 2.0004549710
737, 2.0014658816
738, 2.0002625302
739, 1.9984227780
740, 1.9998591109
741, 1.9984086653
742, 1.9979307612
743, 1.9992034650
744, 2.0006724570
745, 2.0017618946
746, 2.0032365083
747, 2.0047059806
748, 2.0061701597
749, 2.0075050709
750, 2.0066119836
751, 2.0079857165
752, 2.0067932767
753, 2.0069803123
754, 2.0058389113
755, 2.0073029478
756, 2.0047872290
757, 2.0053841729
758, 2.0068825761
759, 2.0051359939
760, 2.0066214773
761, 2.0057330420
762, 2.0070356253
763, 2.0057036731
764, 2.0055201809
765, 2.0045089245
766, 2.0021544568
767, 2.0004843528
768, 2.0019477939
769, 2.0005449626
770, 1.9980539333
771, 1.9967874453
772, 1.9964891157
773, 1.9961230268
774, 1.9976016149
775, 1.9979205794
776, 1.9993676691
777, 1.9975384012
778, 1.9972965754
779, 1.9949266869
780, 1.9963725146
781, 1.9973127757
782, 1.9985902825
783, 1.9999235823
784, 2.0012691734
785, 2.0027125023
786, 2.0006132561
787, 2.0019819122
788, 2.0017079511
789, 2.0031342703
790, 2.0045748073
791, 2.0054559480
792, 2.0063392205
793, 2.0050546664
794, 2.0051213555
795, 2.0065302255
796, 2.0066200463
797, 2.0068697661
798, 2.0082588407
799, 2.0089497713
800, 2.0082521830
801, 2.0096197127
802, 2.0108710274
803, 2.0088238868
804, 2.0092305997
805, 2.0079351065
806, 2.0078913475
807, 2.0083213175
808, 2.0076920359
809, 2.0054630088
810, 2.0057674982
811, 2.0068802082
812, 2.0076400390
813, 2.0085728163
814, 2.0084090787
815, 2.0072548893
816, 2.0068473707
817, 2.0070181927
818, 2.0083649938
819, 2.0060756983
820, 2.0061625581
821, 2.0043341342
822, 2.0050965192
823, 2.0064095003
824, 2.0057394168
825, 2.0070809698
826, 2.0057431667
827, 2.0068639740
828, 2.0067555076
829, 2.0080748779
830, 2.0065968888
831, 2.0048451850
832, 2.0024593140
833, 2.0032935557
834, 2.0019808394
835, 2.0023964499
836, 2.0024787587
837, 2.0014976911
838, 1.9991198195
839, 1.9975620866
840, 1.9968128807
841, 1.9971237510
842, 1.9984318358
843, 1.9979704644
844, 1.9966128306
845, 1.9968257360
846, 1.9951707526
847, 1.9938671058
848, 1.9915647739
849, 1.9929153812
850, 1.9914675098
851, 1.9916047332
852, 1.9929300499
853, 1.9940742526
854, 1.9939543864
855, 1.9946622032
856, 1.9930500660
857, 1.9919985067
858, 1.9905104711
859, 1.9909487205
860, 1.9922188076
861, 1.9915932486
862, 1.9924064114
863, 1.9936747255
864, 1.9932724295
865, 1.9944889523
866, 1.9950564801
867, 1.9962176724
868, 1.9968351665
869, 1.9974042444
870, 1.9987086273
871, 1.9981011606
872, 1.9993736092
873, 1.9979493849
874, 1.9987350569
875, 2.0000119870
876, 1.9995180996
877, 2.0005969557
878, 2.0018508230
879, 2.0013972806
880, 2.0002077944
881, 2.0012148512
882, 2.0023491381
883, 2.0033243717
884, 2.0013136146
885, 2.0011292715
886, 2.0018928192
887, 2.0000774182
888, 1.9987689158
889, 1.9998742505
890, 2.0005553050
891, 2.0018254862
892, 2.0030580815
893, 2.0040024458
894, 2.0021458160
895, 2.0031537942
896, 2.0015772340
897, 2.0023351627
898, 2.0004259049
899, 2.0013560203
900, 2.0023896424
901, 2.0036536537
902, 2.0049120815
903, 2.0044046286
904, 2.0055721977
905, 2.0050313878
906, 2.0060292333
907, 2.0071328410
908, 2.0071832528
909, 2.0067730287
910, 2.0068993935
911, 2.0060501045
912, 2.0058483009
913, 2.0053900172
914, 2.0066324014
915, 2.0062244245
916, 2.0071713200
917, 2.0067139451
918, 2.0066577578
919, 2.0078563538
920, 2.0079261792
921, 2.0091464009
922, 2.0072022555
923, 2.0071947521
924, 2.0067005323
925, 2.0051351223
926, 2.0045646324
927, 2.0045990940
928, 2.0055960806
929, 2.0047468008
930, 2.0058548208
931, 2.0037057114
932, 2.0046821597
933, 2.0035398093
934, 2.0030459751
935, 2.0028333395
936, 2.0013608169
937, 2.0013082358
938, 2.0023559873
939, 2.0018627104
940, 2.0001444177
941, 1.9996525700
942, 2.0001738310
943, 2.0003042386
944, 2.0010571039
945, 2.0010194686
946, 2.0020939935
947, 2.0026701456
948, 2.0010400710
949, 2.0019936533
950, 2.0014104325
951, 2.0018230311
952, 2.0012116311
953, 2.0004257055
954, 1.9989058207
955, 1.9995540463
956, 1.9982154629
957, 1.9981544792
958, 1.9993246336
959, 1.9999426616
960, 2.0007192484
961, 1.9998515898
962, 2.0004641826
963, 1.9987917094
964, 1.9987776859
965, 1.9999490857
966, 1.9994016422
967, 1.9988454915
968, 1.9991342844
969, 1.9993175906
970, 1.9999745976
971, 1.9999693233
972, 2.0010051706
973, 2.0019920073
974, 2.0001109564
975, 2.0004235690
976, 2.0014134228
977, 2.0024973070
978, 2.0035988144
979, 2.0043963336
980, 2.0028676376
981, 2.0039034448
982, 2.0025701150
983, 2.0024177932
984, 2.0028445993
985, 2.0009604880
986, 2.0021140791
987, 2.0020101827
988, 2.0018280920
989, 2.0003246435
990, 2.0014736544
991, 2.0026045790
992, 2.0022281614
993, 2.0018741884
994, 2.0030205065
995, 2.0039824173
996, 2.0044962789
997, 2.0052893580
998, 2.0063960954
999, 2.0074875146
1000, 2.0084891275
